,Temperature,WI,GHGI,Age,Uses_College,Uses_Sports,Uses_ResidentHousing,Uses_Laboratory,Uses_Office,Uses_Hotel,Uses_Distribution,Uses_Food,Uses_Worship,Uses_Medical,Y_Gas,Y_Very_Low_G,Y_Low_G,Y_Medium_G,Y_High_G,Y_Very_High_G
8,67.5,0.2392728975077569,0.7854400877433506,2004.0,0,1,0,0,0,0,0,0,0,0,4.168899986593887,1,0,0,0,0
9,55.3,0.22407060867928036,0.7864977084883857,2004.0,0,1,0,0,0,0,0,0,0,0,5.273186931819589,1,0,0,0,0
10,46.2,0.21304499929396412,0.7903364800814758,2004.0,0,1,0,0,0,0,0,0,0,0,7.643581673099492,1,0,0,0,0
11,35.35,0.20634719920008043,0.7920795957538486,2004.0,0,1,0,0,0,0,0,0,0,0,8.483762034932425,1,0,0,0,0
0,32.6,0.19156153516376853,0.6389851788780974,2004.0,0,1,0,0,0,0,0,0,0,0,4.534610033663935,1,0,0,0,0
1,34.05,0.20069547717214173,0.6413981210223254,2004.0,0,1,0,0,0,0,0,0,0,0,6.070072593086465,1,0,0,0,0
2,42.55,0.1947482377725394,0.6426522159525492,2004.0,0,1,0,0,0,0,0,0,0,0,4.892294015064949,1,0,0,0,0
3,47.1,0.19841517201197337,0.6467637423693591,2004.0,0,1,0,0,0,0,0,0,0,0,2.6216211333203585,1,0,0,0,0
4,58.6,0.20573949946506653,0.6472082317117169,2004.0,0,1,0,0,0,0,0,0,0,0,2.3377122783758835,1,0,0,0,0
5,68.4,0.22203557148836184,0.6457953905877939,2004.0,0,1,0,0,0,0,0,0,0,0,2.3046974381109657,1,0,0,0,0
6,76.05,0.23336394942493055,0.6419537327002728,2004.0,0,1,0,0,0,0,0,0,0,0,1.668029806167418,1,0,0,0,0
7,76.4,0.23609268279651285,0.6385565641551095,2004.0,0,1,0,0,0,0,0,0,0,0,1.6993567402057606,1,0,0,0,0
8,67.5,0.22154897917384897,0.636619860591979,2004.0,0,1,0,0,0,0,0,0,0,0,2.4644838758037824,1,0,0,0,0
9,55.3,0.20747278581414846,0.6374770900379548,2004.0,0,1,0,0,0,0,0,0,0,0,3.1172933410154675,1,0,0,0,0
10,46.2,0.19726388823515195,0.6405885154344594,2004.0,0,1,0,0,0,0,0,0,0,0,4.518574167602847,1,0,0,0,0
11,35.35,0.19106222148155594,0.6420013565583825,2004.0,0,1,0,0,0,0,0,0,0,0,5.015254577582171,1,0,0,0,0
0,32.6,0.38312307032753706,2.1493137834990548,1981.0,0,0,0,0,1,0,0,0,0,0,37.688586040629616,0,0,0,1,0
1,34.05,0.40139095434428346,2.157430043438731,1981.0,0,0,0,0,1,0,0,0,0,0,50.450303664273484,0,0,0,0,1
2,42.55,0.3894964755450788,2.161648362749484,1981.0,0,0,0,0,1,0,0,0,0,0,40.661411357097855,0,0,0,1,0
3,47.1,0.39683034402394674,2.175478042515117,1981.0,0,0,0,0,1,0,0,0,0,0,21.789126940479886,0,1,0,0,0
4,58.6,0.41147899893013307,2.1769731430303203,1981.0,0,0,0,0,1,0,0,0,0,0,19.429470161211956,0,1,0,0,0
5,68.4,0.4440711429767237,2.172220859249852,1981.0,0,0,0,0,1,0,0,0,0,0,19.155073324724427,0,1,0,0,0
6,76.05,0.4667278988498611,2.1592989190827354,1981.0,0,0,0,0,1,0,0,0,0,0,13.863526169036504,0,1,0,0,0
7,76.4,0.4721853655930257,2.147872079430823,1981.0,0,0,0,0,1,0,0,0,0,0,14.123894280104091,0,1,0,0,0
8,67.5,0.44309795834769794,2.1413577129002928,1981.0,0,0,0,0,1,0,0,0,0,0,20.483109222057273,0,1,0,0,0
9,55.3,0.4149455716282969,2.1442411210367567,1981.0,0,0,0,0,1,0,0,0,0,0,25.90881628729935,0,0,1,0,0
10,46.2,0.3945277764703039,2.1547068246431813,1981.0,0,0,0,0,1,0,0,0,0,0,37.55530685823187,0,0,0,1,0
11,35.35,0.3821244429631119,2.15945910842365,1981.0,0,0,0,0,1,0,0,0,0,0,41.683375694853744,0,0,0,1,0
0,32.6,3.0726470240268475,0.48131351136272266,2003.0,0,0,0,0,0,1,0,0,0,0,4.0108276119692645,1,0,0,0,0
1,34.05,3.2191554538411538,0.4831310521986347,2003.0,0,0,0,0,0,1,0,0,0,0,5.368932407036034,1,0,0,0,0
2,42.55,3.123761733871532,0.484075695133089,2003.0,0,0,0,0,0,1,0,0,0,0,4.327196335698994,1,0,0,0,0
3,47.1,3.182579359072053,0.4871726890574393,2003.0,0,0,0,0,0,1,0,0,0,0,2.318803679166101,1,0,0,0,0
4,58.6,3.300061571419667,0.4875074992114231,2003.0,0,0,0,0,0,1,0,0,0,0,2.0676884859652853,1,0,0,0,0
5,68.4,3.561450566673324,0.4864432812219746,2003.0,0,0,0,0,0,1,0,0,0,0,2.038487114302396,1,0,0,0,0
6,76.05,3.7431577487758863,0.4835495648911145,2003.0,0,0,0,0,0,1,0,0,0,0,1.4753595026909951,1,0,0,0,0
7,76.4,3.786926632056066,0.4809906587142383,2003.0,0,0,0,0,0,1,0,0,0,0,1.5030679343105942,1,0,0,0,0
8,67.5,3.5536456259485374,0.47953184304330876,2003.0,0,0,0,0,0,1,0,0,0,0,2.1798169864543198,1,0,0,0,0
9,55.3,3.3278634844589416,0.4801775483402776,2003.0,0,0,0,0,0,1,0,0,0,0,2.7572219251344254,1,0,0,0,0
10,46.2,3.1641127672918374,0.48252121941816417,2003.0,0,0,0,0,0,1,0,0,0,0,3.9966440120781654,1,0,0,0,0
11,35.35,3.0646380325641576,0.4835854374076128,2003.0,0,0,0,0,0,1,0,0,0,0,4.435954005193424,1,0,0,0,0
0,35.15,1.6398460818552663,0.6993141109475765,1902.0,0,0,0,0,1,0,0,0,0,0,23.039976784777814,0,1,0,0,0
1,28.6,1.642718894496541,0.6998134611363702,1902.0,0,0,0,0,1,0,0,0,0,0,20.629511054879874,0,1,0,0,0
2,34.05,1.6605972721961229,0.7011221030104503,1902.0,0,0,0,0,1,0,0,0,0,0,16.1577162585091,0,1,0,0,0
3,51.65,1.7092119560188552,0.7042559559194316,1902.0,0,0,0,0,1,0,0,0,0,0,15.224075732723067,0,1,0,0,0
4,56.35,1.718360330255147,0.7053751891012107,1902.0,0,0,0,0,1,0,0,0,0,0,10.581070347717823,1,0,0,0,0
5,69.5,1.8787636846237838,0.7039804523669937,1902.0,0,0,0,0,1,0,0,0,0,0,7.57244901638716,1,0,0,0,0
6,72.5,1.9093884252074673,0.7009326943181492,1902.0,0,0,0,0,1,0,0,0,0,0,6.308377335038822,1,0,0,0,0
7,72.0,1.9243939902657745,0.6974888999126753,1902.0,0,0,0,0,1,0,0,0,0,0,6.02045869734651,1,0,0,0,0
8,67.1,1.868555437762556,0.6945788936400497,1902.0,0,0,0,0,1,0,0,0,0,0,9.475905983165648,1,0,0,0,0
9,61.35,1.8186298588510865,0.6950265869127612,1902.0,0,0,0,0,1,0,0,0,0,0,7.9271973321711044,1,0,0,0,0
10,43.75,1.6963261362104205,0.6976094327168668,1902.0,0,0,0,0,1,0,0,0,0,0,11.681610543659575,0,1,0,0,0
11,30.75,1.6332079322569817,0.700502220017465,1902.0,0,0,0,0,1,0,0,0,0,0,22.9896509136235,0,1,0,0,0
0,35.15,1.2823440924460612,0.37463255943620166,1887.0,0,0,0,0,1,0,0,0,0,0,2.2965129898110854,1,0,0,0,0
1,28.6,1.2845906047010864,0.37490006846591256,1887.0,0,0,0,0,1,0,0,0,0,0,2.0562494725378206,1,0,0,0,0
2,34.05,1.2985713265988639,0.3756011266127412,1887.0,0,0,0,0,1,0,0,0,0,0,1.6105226849821996,1,0,0,0,0
3,51.65,1.33658754854555,0.3772799763854098,1887.0,0,0,0,0,1,0,0,0,0,0,1.5174619316962734,1,0,0,0,0
4,56.35,1.3437414904838827,0.37787956558993424,1887.0,0,0,0,0,1,0,0,0,0,0,1.0546697041679858,1,0,0,0,0
5,69.5,1.4691753931892146,0.37713238519660375,1887.0,0,0,0,0,1,0,0,0,0,0,0.7547849415501479,1,0,0,0,0
6,72.5,1.493123650043754,0.3754996576704371,1887.0,0,0,0,0,1,0,0,0,0,0,0.6287884154517909,1,0,0,0,0
7,72.0,1.504857859686506,0.3736547678103617,1887.0,0,0,0,0,1,0,0,0,0,0,0.6000900839540805,1,0,0,0,0
8,67.1,1.4611926409043683,0.372095835878598,1887.0,0,0,0,0,1,0,0,0,0,0,0.9445122876576001,1,0,0,0,0
9,61.35,1.4221513114238353,0.3723356715604078,1887.0,0,0,0,0,1,0,0,0,0,0,0.790144530794599,1,0,0,0,0
10,43.75,1.3265109595958262,0.37371933895546433,1887.0,0,0,0,0,1,0,0,0,0,0,1.1643662060090505,1,0,0,0,0
11,30.75,1.277153122381052,0.37526904643792763,1887.0,0,0,0,0,1,0,0,0,0,0,2.2914967513873643,1,0,0,0,0
0,35.15,1.321203004338366,0.7242896149099898,2007.0,0,0,0,0,1,0,0,0,0,0,5.683334611491028,1,0,0,0,0
1,28.6,1.3235175927223315,0.7248067990340976,2007.0,0,0,0,0,1,0,0,0,0,0,5.088738382488184,1,0,0,0,0
2,34.05,1.3379219728594354,0.7261621781179662,2007.0,0,0,0,0,1,0,0,0,0,0,3.985668428073533,1,0,0,0,0
3,51.65,1.377090201531779,0.7294079543451255,2007.0,0,0,0,0,1,0,0,0,0,0,3.7553647448512404,1,0,0,0,0
4,56.35,1.3844609295894548,0.7305671601405395,2007.0,0,0,0,0,1,0,0,0,0,0,2.6100618023858844,1,0,0,0,0
5,69.5,1.5136958596494938,0.7291226113801005,2007.0,0,0,0,0,1,0,0,0,0,0,1.86791688162716,1,0,0,0,0
6,72.5,1.538369821257201,0.7259660048295116,2007.0,0,0,0,0,1,0,0,0,0,0,1.5561048340230526,1,0,0,0,0
7,72.0,1.5504596130103396,0.7223992177666992,2007.0,0,0,0,0,1,0,0,0,0,0,1.4850831496621915,1,0,0,0,0
8,67.1,1.5054712057802584,0.7193852826986228,2007.0,0,0,0,0,1,0,0,0,0,0,2.3374478608390485,1,0,0,0,0
9,61.35,1.4652468057094061,0.7198489650167883,2007.0,0,0,0,0,1,0,0,0,0,0,1.955423626980961,1,0,0,0,0
10,43.75,1.3667082614017605,0.7225240553138977,2007.0,0,0,0,0,1,0,0,0,0,0,2.8815350875093872,1,0,0,0,0
11,30.75,1.3158547321501746,0.72552015644666,2007.0,0,0,0,0,1,0,0,0,0,0,5.670920590068327,1,0,0,0,0
0,35.15,3.046538692356703,0.29138087956149017,2000.0,0,0,1,0,0,0,0,0,0,0,5.551592396131136,1,0,0,0,0
1,28.6,3.0518758608656116,0.29158894214015424,2000.0,0,0,1,0,0,0,0,0,0,0,4.970779171263769,1,0,0,0,0
2,34.05,3.085090666828816,0.2921342095876876,2000.0,0,0,1,0,0,0,0,0,0,0,3.893278867314127,1,0,0,0,0
3,51.65,3.1754079941203375,0.2934399816330965,2000.0,0,0,1,0,0,0,0,0,0,0,3.6683137255480953,1,0,0,0,0
4,56.35,3.192404025876861,0.2939063287921711,2000.0,0,0,1,0,0,0,0,0,0,0,2.5495594129299977,1,0,0,0,0
5,69.5,3.490404570485892,0.29332518848624733,2000.0,0,0,1,0,0,0,0,0,0,0,1.824617740380725,1,0,0,0,0
6,72.5,3.547299823134252,0.2920552892992288,2000.0,0,0,1,0,0,0,0,0,0,0,1.5200336342467913,1,0,0,0,0
7,72.0,3.5751774605885482,0.29062037496361465,2000.0,0,0,1,0,0,0,0,0,0,0,1.4506582640088699,1,0,0,0,0
8,67.1,3.471439486269772,0.2894078723500207,2000.0,0,0,1,0,0,0,0,0,0,0,2.283264783380868,1,0,0,0,0
9,61.35,3.3786867519887482,0.2895944112136505,2000.0,0,0,1,0,0,0,0,0,0,0,1.910096040590977,1,0,0,0,0
10,43.75,3.151468461585236,0.2906705969653612,2000.0,0,0,1,0,0,0,0,0,0,0,2.814739826977269,1,0,0,0,0
11,30.75,3.0342062058992263,0.29187592500727705,2000.0,0,0,1,0,0,0,0,0,0,0,5.539466137227371,1,0,0,0,0
0,35.15,0.28755594800305617,0.5661114231480381,2002.0,0,1,0,0,0,0,0,0,0,0,8.021627367336132,1,0,0,0,0
1,28.6,0.2880597113572133,0.5665156590151568,2002.0,0,1,0,0,0,0,0,0,0,0,7.182396579579866,1,0,0,0,0
2,34.05,0.2911947823282301,0.5675750357703645,2002.0,0,1,0,0,0,0,0,0,0,0,5.625490865014275,1,0,0,0,0
3,51.65,0.2997196320980931,0.5701119643157303,2002.0,0,1,0,0,0,0,0,0,0,0,5.30043340237623,1,0,0,0,0
4,56.35,0.3013238493812343,0.5710180102247895,2002.0,0,1,0,0,0,0,0,0,0,0,3.6839187934008435,1,0,0,0,0
5,69.5,0.32945145180606633,0.5698889376304234,2002.0,0,1,0,0,0,0,0,0,0,0,2.6364333972654475,1,0,0,0,0
6,72.5,0.3348216669795085,0.567421704924216,2002.0,0,1,0,0,0,0,0,0,0,0,2.1963326068828057,1,0,0,0,0
7,72.0,0.337452974596368,0.5646338713578799,2002.0,0,1,0,0,0,0,0,0,0,0,2.0960904909617217,1,0,0,0,0
8,67.1,0.32766138008158563,0.5622781519943258,2002.0,0,1,0,0,0,0,0,0,0,0,3.299143374792197,1,0,0,0,0
9,61.35,0.3189066577132237,0.5626405703579496,2002.0,0,1,0,0,0,0,0,0,0,0,2.7599430181730944,1,0,0,0,0
10,43.75,0.2974600333639126,0.5647314455327017,2002.0,0,1,0,0,0,0,0,0,0,0,4.067084255635703,1,0,0,0,0
11,30.75,0.2863919122915086,0.567073225728424,2002.0,0,1,0,0,0,0,0,0,0,0,8.004105848581686,1,0,0,0,0
0,35.15,2.5646881848921224,0.8824678066719417,2012.0,0,0,0,0,0,0,0,1,0,0,11.459029111646482,1,0,0,0,0
1,28.6,2.569181209402173,0.8830979390530385,2012.0,0,0,0,0,0,0,0,1,0,0,10.260173868451275,1,0,0,0,0
2,34.05,2.5971426531977277,0.8847493204655681,2012.0,0,0,0,0,0,0,0,1,0,0,8.036107966319937,1,0,0,0,0
3,51.65,2.6731750970911,0.8887039443745207,2012.0,0,0,0,0,0,0,0,1,0,0,7.571757933994232,1,0,0,0,0
4,56.35,2.6874829809677654,0.8901163100562896,2012.0,0,0,0,0,0,0,0,1,0,0,5.26253972733971,1,0,0,0,0
5,69.5,2.9383507863784293,0.8883562851297776,2012.0,0,0,0,0,0,0,0,1,0,0,3.766189286378485,1,0,0,0,0
6,72.5,2.986247300087508,0.8845103047348073,2012.0,0,0,0,0,0,0,0,1,0,0,3.137497932602965,1,0,0,0,0
7,72.0,3.009715719373012,0.8801645641755187,2012.0,0,0,0,0,0,0,0,1,0,0,2.9943003902650935,1,0,0,0,0
8,67.1,2.9223852818087366,0.8764924134029197,2012.0,0,0,0,0,0,0,0,1,0,0,4.712881594223679,1,0,0,0,0
9,61.35,2.8443026228476707,0.8770573596756273,2012.0,0,0,0,0,0,0,0,1,0,0,3.942624849480333,1,0,0,0,0
10,43.75,2.6530219191916524,0.8803166650950938,2012.0,0,0,0,0,0,0,0,1,0,0,5.809898010797949,1,0,0,0,0
11,30.75,2.554306244762104,0.8839670871648961,2012.0,0,0,0,0,0,0,0,1,0,0,11.433999328499857,1,0,0,0,0
0,35.15,5.09051745789194,0.6077372630853938,1924.0,0,0,1,0,0,0,0,0,0,0,17.501482593813392,0,1,0,0,0
1,28.6,5.0994354307831005,0.608171222178036,1924.0,0,0,1,0,0,0,0,0,0,0,15.670459741278894,0,1,0,0,0
2,34.05,5.1549346601348836,0.6093084942828912,1924.0,0,0,1,0,0,0,0,0,0,0,12.273623037715213,0,1,0,0,0
3,51.65,5.305847541195972,0.6120319616918869,1924.0,0,0,1,0,0,0,0,0,0,0,11.564416879933027,1,0,0,0,0
4,56.35,5.334246522829958,0.6130046286236711,1924.0,0,0,1,0,0,0,0,0,0,0,8.037526263344468,1,0,0,0,0
5,69.5,5.83218110629658,0.6117925359856016,1924.0,0,0,1,0,0,0,0,0,0,0,5.752136206161428,1,0,0,0,0
6,72.5,5.927248428961568,0.6091438891098201,1924.0,0,0,1,0,0,0,0,0,0,0,4.791930007383189,1,0,0,0,0
7,72.0,5.97382968542219,0.6061510677812534,1924.0,0,0,1,0,0,0,0,0,0,0,4.573223058453637,1,0,0,0,0
8,67.1,5.800491998741584,0.6036221337586145,1924.0,0,0,1,0,0,0,0,0,0,0,7.198028243437966,1,0,0,0,0
9,61.35,5.6455097514097705,0.6040112005313282,1924.0,0,0,1,0,0,0,0,0,0,0,6.021607895819521,1,0,0,0,0
10,43.75,5.265846536577371,0.6062558165277533,1924.0,0,0,1,0,0,0,0,0,0,0,8.87351170130689,1,0,0,0,0
11,30.75,5.069910879755085,0.6087697864437492,1924.0,0,0,1,0,0,0,0,0,0,0,17.463254371352352,0,1,0,0,0
0,35.15,0.3108712951384391,0.016650335974942296,1923.0,1,0,0,0,0,0,0,0,0,0,0.6285968997420474,1,0,0,0,0
1,28.6,0.31141590416996034,0.01666222526515167,1923.0,1,0,0,0,0,0,0,0,0,0,0.5628324547991438,1,0,0,0,0
2,34.05,0.31480517008457304,0.016693383405010722,1923.0,1,0,0,0,0,0,0,0,0,0,0.44082901827057713,1,0,0,0,0
3,51.65,0.32402122388983035,0.016767998950462656,1923.0,1,0,0,0,0,0,0,0,0,0,0.4153566167371528,1,0,0,0,0
4,56.35,0.3257555128445776,0.016794647359552634,1923.0,1,0,0,0,0,0,0,0,0,0,0.2886820624282183,1,0,0,0,0
5,69.5,0.35616373168223386,0.016761439342071277,1923.0,1,0,0,0,0,0,0,0,0,0,0.20659821056332664,1,0,0,0,0
6,72.5,0.3619693697075767,0.01668887367424165,1923.0,1,0,0,0,0,0,0,0,0,0,0.1721106957810957,1,0,0,0,0
7,72.0,0.36481402659066814,0.01660687856934941,1923.0,1,0,0,0,0,0,0,0,0,0,0.16425544641509307,1,0,0,0,0
8,67.1,0.3542285190071196,0.01653759270571547,1923.0,1,0,0,0,0,0,0,0,0,0,0.2585299967489739,1,0,0,0,0
9,61.35,0.34476395428456613,0.016548252069351458,1923.0,1,0,0,0,0,0,0,0,0,0,0.21627676595309722,1,0,0,0,0
10,43.75,0.32157841444747304,0.016609748398020638,1923.0,1,0,0,0,0,0,0,0,0,0,0.3187079674745963,1,0,0,0,0
11,30.75,0.3096128781529823,0.01667862428613012,1923.0,1,0,0,0,0,0,0,0,0,0,0.6272238650866774,1,0,0,0,0
0,35.15,0.9015267559014734,1.640058093531816,1911.0,1,0,0,0,0,0,0,0,0,0,32.658664214902764,0,0,1,0,0
1,28.6,0.903106122092885,1.6412291886174395,1911.0,1,0,0,0,0,0,0,0,0,0,29.241881654328385,0,0,1,0,0
2,34.05,0.9129349932452617,1.6442982653935558,1911.0,1,0,0,0,0,0,0,0,0,0,22.903210133222036,0,1,0,0,0
3,51.65,0.9396615492805079,1.6516478966205717,1911.0,1,0,0,0,0,0,0,0,0,0,21.57979506584156,0,1,0,0,0
4,56.35,0.944690987249275,1.6542727649159343,1911.0,1,0,0,0,0,0,0,0,0,0,14.998436272240074,0,1,0,0,0
5,69.5,1.0328748218784782,1.6510017751940207,1911.0,1,0,0,0,0,0,0,0,0,0,10.73378120216035,1,0,0,0,0
6,72.5,1.0497111721519725,1.6438540569128022,1911.0,1,0,0,0,0,0,0,0,0,0,8.941987183860906,1,0,0,0,0
7,72.0,1.0579606771129375,1.6357775390809168,1911.0,1,0,0,0,0,0,0,0,0,0,8.533868799131547,1,0,0,0,0
8,67.1,1.0272627051206469,1.6289528815129735,1911.0,1,0,0,0,0,0,0,0,0,0,13.431889907139908,0,1,0,0,0
9,61.35,0.9998154674252417,1.6300028288311186,1911.0,1,0,0,0,0,0,0,0,0,0,11.236629196939779,1,0,0,0,0
10,43.75,0.9325774018976718,1.6360602172050327,1911.0,1,0,0,0,0,0,0,0,0,0,16.55842797926347,0,1,0,0,0
11,30.75,0.8978773466436486,1.6428444921838166,1911.0,1,0,0,0,0,0,0,0,0,0,32.58732839096925,0,0,1,0,0
0,35.15,0.4352198131938147,0.6327127670478072,1958.0,0,0,0,0,0,0,1,0,0,0,11.744646000650205,0,1,0,0,0
1,28.6,0.43598226583794447,0.6331645600757634,1958.0,0,0,0,0,0,0,1,0,0,0,10.51590922895978,1,0,0,0,0
2,34.05,0.4407272381184022,0.6343485693904073,1958.0,0,0,0,0,0,0,1,0,0,0,8.236408370016926,1,0,0,0,0
3,51.65,0.4536297134457625,0.6371839601175809,1958.0,0,0,0,0,0,0,1,0,0,0,7.760484389292151,1,0,0,0,0
4,56.35,0.45605771798240863,0.638196599663,1958.0,0,0,0,0,0,0,1,0,0,0,5.393708800263489,1,0,0,0,0
5,69.5,0.49862922435512735,0.6369346949987085,1958.0,0,0,0,0,0,0,1,0,0,0,3.860061747727003,1,0,0,0,0
6,72.5,0.5067571175906074,0.6341771996211826,1958.0,0,0,0,0,0,0,1,0,0,0,3.21570022967671,1,0,0,0,0
7,72.0,0.5107396372269354,0.6310613856352775,1958.0,0,0,0,0,0,0,1,0,0,0,3.0689334812431883,1,0,0,0,0
8,67.1,0.4959199266099674,0.6284285228171878,1958.0,0,0,0,0,0,0,1,0,0,0,4.8303504099558054,1,0,0,0,0
9,61.35,0.4826695359983926,0.6288335786353554,1958.0,0,0,0,0,0,0,1,0,0,0,4.040894976298743,1,0,0,0,0
10,43.75,0.45020978022646224,0.6311704391247842,1958.0,0,0,0,0,0,0,1,0,0,0,5.954710017042569,1,0,0,0,0
11,30.75,0.43345802941417516,0.6337877228729444,1958.0,0,0,0,0,0,0,1,0,0,0,11.718992348873426,0,1,0,0,0
0,35.15,3.3185510756028376,0.42458356736102854,1958.0,0,0,1,0,0,0,0,0,0,0,9.131700255215485,1,0,0,0,0
1,28.6,3.3243647770143268,0.4248867442613676,1958.0,0,0,1,0,0,0,0,0,0,0,8.176332516501443,1,0,0,0,0
2,34.05,3.360545190652817,0.42568127682777335,1958.0,0,0,1,0,0,0,0,0,0,0,6.403974407604847,1,0,0,0,0
3,51.65,3.458926565023939,0.4275839732367977,1958.0,0,0,1,0,0,0,0,0,0,0,6.033933868621636,1,0,0,0,0
4,56.35,3.4774400996158663,0.4282635076685921,1958.0,0,0,1,0,0,0,0,0,0,0,4.193717888576407,1,0,0,0,0
5,69.5,3.802047835707847,0.42741670322281755,1958.0,0,0,1,0,0,0,0,0,0,0,3.0012762279011866,1,0,0,0,0
6,72.5,3.8640230216283817,0.425566278693162,1958.0,0,0,1,0,0,0,0,0,0,0,2.5002720904835805,1,0,0,0,0
7,72.0,3.8943897338553826,0.4234754035184099,1958.0,0,0,1,0,0,0,0,0,0,0,2.386157969542571,1,0,0,0,0
8,67.1,3.7813894404010022,0.4217086139957444,1958.0,0,0,1,0,0,0,0,0,0,0,3.755695324399874,1,0,0,0,0
9,61.35,3.680355211987744,0.4219804277684621,1958.0,0,0,1,0,0,0,0,0,0,0,3.1418777274618015,1,0,0,0,0
10,43.75,3.432849574226775,0.42354858414952623,1958.0,0,0,1,0,0,0,0,0,0,0,4.629907702569446,1,0,0,0,0
11,30.75,3.3051174742830858,0.425304919296318,1958.0,0,0,1,0,0,0,0,0,0,0,9.111754021121733,1,0,0,0,0
0,35.15,0.9015267559014734,0.7992161267972302,1905.0,0,0,0,1,0,0,0,0,0,0,8.801950016436846,1,0,0,0,0
1,28.6,0.903106122092885,0.7997868127272801,1905.0,0,0,0,1,0,0,0,0,0,0,7.881081082015294,1,0,0,0,0
2,34.05,0.9129349932452617,0.8012824034405145,1905.0,0,0,0,1,0,0,0,0,0,0,6.172723706090208,1,0,0,0,0
3,51.65,0.9396615492805079,0.8048639496222075,1905.0,0,0,0,1,0,0,0,0,0,0,5.816045515046287,1,0,0,0,0
4,56.35,0.944690987249275,0.8061430732585264,1905.0,0,0,0,1,0,0,0,0,0,0,4.0422806494556305,1,0,0,0,0
5,69.5,1.0328748218784782,0.8045490884194213,1905.0,0,0,0,1,0,0,0,0,0,0,2.892898650327303,1,0,0,0,0
6,72.5,1.0497111721519725,0.801065936363599,1905.0,0,0,0,1,0,0,0,0,0,0,2.409986021536273,1,0,0,0,0
7,72.0,1.0579606771129375,0.7971301713287716,1905.0,0,0,0,1,0,0,0,0,0,0,2.2999926182684947,1,0,0,0,0
8,67.1,1.0272627051206469,0.7938044498743424,1905.0,0,0,0,1,0,0,0,0,0,0,3.6200752979657658,1,0,0,0,0
9,61.35,0.9998154674252417,0.7943160993288699,1905.0,0,0,0,1,0,0,0,0,0,0,3.028422959796591,1,0,0,0,0
10,43.75,0.9325774018976718,0.7972679231049906,1905.0,0,0,0,1,0,0,0,0,0,0,4.46271943228283,1,0,0,0,0
11,30.75,0.8978773466436486,0.8005739657342456,1905.0,0,0,0,1,0,0,0,0,0,0,8.78272405077847,1,0,0,0,0
0,35.15,5.2148659759473155,2.256120524604681,1983.0,0,0,0,1,0,0,0,0,0,0,27.01428799266319,0,0,1,0,0
1,28.6,5.224001792451085,2.2577315234280513,1983.0,0,0,0,1,0,0,0,0,0,0,24.18802579491089,0,0,1,0,0
2,34.05,5.280856728168712,2.2619534513789525,1983.0,0,0,0,1,0,0,0,0,0,0,18.94486285244364,0,1,0,0,0
3,51.65,5.4354560307519035,2.27206385778769,1983.0,0,0,0,1,0,0,0,0,0,0,17.850172771771817,0,1,0,0,0
4,56.35,5.464548727967789,2.275674717219382,1983.0,0,0,0,1,0,0,0,0,0,0,12.406266044188401,0,1,0,0,0
5,69.5,5.974646598969472,2.271175030850658,1983.0,0,0,0,1,0,0,0,0,0,0,8.878668604978566,1,0,0,0,0
6,72.5,6.072036176844598,2.2613423828597434,1983.0,0,0,0,1,0,0,0,0,0,0,7.396549210401959,1,0,0,0,0
7,72.0,6.119755296058457,2.250232046146845,1983.0,0,0,0,1,0,0,0,0,0,0,7.058965667252987,1,0,0,0,0
8,67.1,5.942183406344431,2.240843811624446,1983.0,0,0,0,1,0,0,0,0,0,0,11.110464893773788,1,0,0,0,0
9,61.35,5.783415333123596,2.2422881553971226,1983.0,0,0,0,1,0,0,0,0,0,0,9.294609699755677,1,0,0,0,0
10,43.75,5.39447790235636,2.2506209079317965,1983.0,0,0,0,1,0,0,0,0,0,0,13.696645373924309,0,1,0,0,0
11,30.75,5.193756031016277,2.259953590770631,1983.0,0,0,0,1,0,0,0,0,0,0,26.955281093934776,0,0,1,0,0
0,35.15,0.2720123832461342,0.1581781917619518,2003.0,0,0,0,0,0,0,0,0,1,0,1.9266348791768233,1,0,0,0,0
1,28.6,0.2724889161487153,0.15829114001894085,2003.0,0,0,0,0,0,0,0,0,1,0,1.7250683848325201,1,0,0,0,0
2,34.05,0.27545452382400143,0.15858714234760182,2003.0,0,0,0,0,0,0,0,0,1,0,1.351130689161685,1,0,0,0,0
3,51.65,0.28351857090360155,0.15929599002939523,2003.0,0,0,0,0,0,0,0,0,1,0,1.2730583708431704,1,0,0,0,0
4,56.35,0.2850360737390054,0.15954914991575,2003.0,0,0,0,0,0,0,0,0,1,0,0.8848038078061538,1,0,0,0,0
5,69.5,0.3116432652219546,0.15923367374967712,2003.0,0,0,0,0,0,0,0,0,1,0,0.6332187107670483,1,0,0,0,0
6,72.5,0.3167231984941296,0.15854429990529564,2003.0,0,0,0,0,0,0,0,0,1,0,0.5275152799947379,1,0,0,0,0
7,72.0,0.3192122732668346,0.15776534640881937,2003.0,0,0,0,0,0,0,0,0,1,0,0.5034391233681577,1,0,0,0,0
8,67.1,0.30994995413122967,0.15710713070429694,2003.0,0,0,0,0,0,0,0,0,1,0,0.7923884277100993,1,0,0,0,0
9,61.35,0.3016684599989954,0.15720839465883885,2003.0,0,0,0,0,0,0,0,0,1,0,0.6628832579540116,1,0,0,0,0
